etat,bucket,file,dur,start,end,src
RECONSTRUCTION,FRAGMENTS,R176_v3_reconstruction.wav,1.602,1050.732,1052.334,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R177_v3_reconstruction.wav,1.567,1054.738,1056.305,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R178_v3_reconstruction.wav,1.097,1058.483,1059.58,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R179_v3_reconstruction.wav,3.994,1061.749,1065.744,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R180_v3_reconstruction.wav,1.856,1088.038,1089.894,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R181_v3_reconstruction.wav,2.656,1093.984,1096.64,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R182_v3_reconstruction.wav,1.531,1097.989,1099.52,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R183_v3_reconstruction.wav,1.289,1109.982,1111.271,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R184_v3_reconstruction.wav,0.765,1121.138,1121.903,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R185_v3_reconstruction.wav,0.861,1122.731,1123.592,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R186_v3_reconstruction.wav,1.411,1124.607,1126.018,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R187_v3_reconstruction.wav,1.253,1134.001,1135.254,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R188_v3_reconstruction.wav,0.591,1138.445,1139.036,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R189_v3_reconstruction.wav,4.783,1139.483,1144.266,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R190_v3_reconstruction.wav,3.338,1145.857,1149.194,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R191_v3_reconstruction.wav,1.289,1150.98,1152.269,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R192_v3_reconstruction.wav,0.814,1155.983,1156.797,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R193_v3_reconstruction.wav,4.736,1167.732,1172.468,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R194_v3_reconstruction.wav,1.28,1180.613,1181.892,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R195_v3_reconstruction.wav,1.3,1189.981,1191.281,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R196_v3_reconstruction.wav,2.037,1191.981,1194.018,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R197_v3_reconstruction.wav,1.821,1194.733,1196.554,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R198_v3_reconstruction.wav,1.161,1209.982,1211.143,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R199_v3_reconstruction.wav,3.021,1225.983,1229.004,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R200_v3_reconstruction.wav,1.781,1231.987,1233.768,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R201_v3_reconstruction.wav,0.918,1235.983,1236.902,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R202_v3_reconstruction.wav,0.992,1238.981,1239.972,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R203_v3_reconstruction.wav,1.284,1240.733,1242.017,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R204_v3_reconstruction.wav,1.53,1242.983,1244.513,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R205_v3_reconstruction.wav,2.744,1245.482,1248.227,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R206_v3_reconstruction.wav,1.06,1248.981,1250.042,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R207_v3_reconstruction.wav,1.631,1250.981,1252.612,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R208_v3_reconstruction.wav,0.61,1253.26,1253.87,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R209_v3_reconstruction.wav,0.944,1254.981,1255.925,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R210_v3_reconstruction.wav,1.846,1267.608,1269.454,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R211_v3_reconstruction.wav,1.787,1295.356,1297.142,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R212_v3_reconstruction.wav,0.986,1303.983,1304.969,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R213_v3_reconstruction.wav,1.037,1312.982,1314.019,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R214_v3_reconstruction.wav,1.459,1315.481,1316.94,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R215_v3_reconstruction.wav,1.822,1319.983,1321.805,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R216_v3_reconstruction.wav,1.708,1328.124,1329.833,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R217_v3_reconstruction.wav,5.225,1347.043,1352.269,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R218_v3_reconstruction.wav,0.879,1367.985,1368.863,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R219_v3_reconstruction.wav,2.563,1384.693,1387.256,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R220_v3_reconstruction.wav,1.529,1399.421,1400.95,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R221_v3_reconstruction.wav,0.669,1410.099,1410.768,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R222_v3_reconstruction.wav,1.379,1412.732,1414.111,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R223_v3_reconstruction.wav,1.505,1416.003,1417.508,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R224_v3_reconstruction.wav,4.066,1424.012,1428.079,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R225_v3_reconstruction.wav,9.596,1435.982,1445.578,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R226_v3_reconstruction.wav,1.351,1453.985,1455.336,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R227_v3_reconstruction.wav,0.598,1463.983,1464.581,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R228_v3_reconstruction.wav,0.966,1471.985,1472.951,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R229_v3_reconstruction.wav,0.802,1479.983,1480.785,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R230_v3_reconstruction.wav,1.234,1485.983,1487.217,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R231_v3_reconstruction.wav,1.131,1492.062,1493.193,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R232_v3_reconstruction.wav,2.66,1515.982,1518.642,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R233_v3_reconstruction.wav,0.941,1527.98,1528.921,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R234_v3_reconstruction.wav,7.906,1548.112,1556.018,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R235_v3_reconstruction.wav,6.164,1559.981,1566.145,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R236_v3_reconstruction.wav,1.641,1576.002,1577.643,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R237_v3_reconstruction.wav,1.504,1578.538,1580.041,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R238_v3_reconstruction.wav,1.698,1582.03,1583.728,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R239_v3_reconstruction.wav,1.489,1584.984,1586.473,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R240_v3_reconstruction.wav,0.767,1599.938,1600.705,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R241_v3_reconstruction.wav,3.79,1605.229,1609.019,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R242_v3_reconstruction.wav,1.336,1618.461,1619.797,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R243_v3_reconstruction.wav,0.904,1620.613,1621.518,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R244_v3_reconstruction.wav,1.162,1622.034,1623.196,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R245_v3_reconstruction.wav,1.681,1627.984,1629.665,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R246_v3_reconstruction.wav,0.772,1630.983,1631.755,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R247_v3_reconstruction.wav,0.611,1632.442,1633.053,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R248_v3_reconstruction.wav,0.702,1635.983,1636.685,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R249_v3_reconstruction.wav,0.847,1640.07,1640.917,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R250_v3_reconstruction.wav,0.834,1641.484,1642.318,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R251_v3_reconstruction.wav,0.61,1642.86,1643.47,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R252_v3_reconstruction.wav,0.678,1644.325,1645.002,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R253_v3_reconstruction.wav,1.221,1647.983,1649.204,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R254_v3_reconstruction.wav,0.696,1656.983,1657.679,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R255_v3_reconstruction.wav,4.881,1662.272,1667.153,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R256_v3_reconstruction.wav,2.35,1669.006,1671.356,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R257_v3_reconstruction.wav,0.861,1671.981,1672.842,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R258_v3_reconstruction.wav,2.684,1674.01,1676.694,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R259_v3_reconstruction.wav,2.408,1677.983,1680.391,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R260_v3_reconstruction.wav,0.88,1683.982,1684.862,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R261_v3_reconstruction.wav,0.718,1687.981,1688.699,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R262_v3_reconstruction.wav,0.622,1689.981,1690.603,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R263_v3_reconstruction.wav,1.07,1691.981,1693.051,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R264_v3_reconstruction.wav,0.801,1694.038,1694.839,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R265_v3_reconstruction.wav,3.323,1696.231,1699.554,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R266_v3_reconstruction.wav,0.638,1701.984,1702.622,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R267_v3_reconstruction.wav,0.493,1704.043,1704.536,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R268_v3_reconstruction.wav,0.924,1704.982,1705.906,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R269_v3_reconstruction.wav,3.192,1706.731,1709.923,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R270_v3_reconstruction.wav,1.213,1710.485,1711.698,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R271_v3_reconstruction.wav,1.161,1712.991,1714.152,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R272_v3_reconstruction.wav,1.255,1714.982,1716.237,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R273_v3_reconstruction.wav,3.372,1718.148,1721.52,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R274_v3_reconstruction.wav,2.285,1721.983,1724.268,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R275_v3_reconstruction.wav,0.959,1726.058,1727.016,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R276_v3_reconstruction.wav,1.213,1727.983,1729.196,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R277_v3_reconstruction.wav,1.783,1730.002,1731.785,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R278_v3_reconstruction.wav,1.546,1733.982,1735.528,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R279_v3_reconstruction.wav,1.163,1735.994,1737.157,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R280_v3_reconstruction.wav,0.783,1737.983,1738.766,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R281_v3_reconstruction.wav,12.035,1739.983,1752.018,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R282_v3_reconstruction.wav,1.914,1755.103,1757.017,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R283_v3_reconstruction.wav,1.037,1760.982,1762.018,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R284_v3_reconstruction.wav,0.736,1763.028,1763.764,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R285_v3_reconstruction.wav,0.892,1771.002,1771.893,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R286_v3_reconstruction.wav,1.021,1773.041,1774.062,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R287_v3_reconstruction.wav,2.262,1775.119,1777.381,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,FRAGMENTS,R288_v3_reconstruction.wav,3.387,1778.982,1782.369,ambiance opacité fin V6 Reconstruction.wav
RECONSTRUCTION,LONG_MOYEN,R155_v3_reconstruction.wav,15.264,928.98,944.244,ambiance opacité fin V6 Reconstruction.wav
